"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"year"	"month"	"day"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"
"2334"	Jan 26, 2011	Missed 1 game (flu).	VALTTERI	FILPPULA	PHILADELPHIA	FLYERS	2011	1	26	1	TRUE	flu	FALSE	1255	0	1	22	2011	1	26	2011	345600	1295697600	1296043200	cold/virus	illness	VALTTERI FILPPULA	1	14
"2335"	Jan 26, 2011	Missed 1 game (lower body injury).	ANDREW	LADD	NEW YORK	ISLANDERS	2011	1	26	1	TRUE	lower body injury	FALSE	1661	0	1	23	2011	1	26	2011	259200	1295784000	1296043200	lower body	lower body	ANDREW LADD	1	1167
"2336"	Jan 26, 2013	Missed 2 games (lower body injury).	MARTIN	HANZAL	DALLAS	STARS	2013	1	26	2	TRUE	lower body injury	FALSE	3726	0	1	23	2013	1	26	2013	259200	1358942400	1359201600	lower body	lower body	MARTIN HANZAL	1	2
"2337"	Jan 26, 2014	Missed 9 games (upper body injury).	ALEX	PETROVIC	FLORIDA	PANTHERS	2014	1	26	9	TRUE	upper body injury	FALSE	2594	0	1	05	2014	1	26	2014	1814400	1388923200	1390737600	upper body	upper body	ALEX PETROVIC	0	49
"2338"	Jan 26, 2016	Missed 1 game (lower body injury).	BRETT	PESCE	CAROLINA	HURRICANES	2016	1	26	1	TRUE	lower body injury	FALSE	1479	0	1	24	2016	1	26	2016	172800	1453636800	1453809600	lower body	lower body	BRETT PESCE	1	5
"2339"	Jan 26, 2016	Missed 2 games (flu).	JACOB	DE LA ROSE	MONTREAL	CANADIENS	2016	1	26	2	TRUE	flu	FALSE	685	0	1	23	2016	1	26	2016	259200	1453550400	1453809600	cold/virus	illness	JACOB DE LA ROSE	0	67
"2340"	Jan 26, 2016	Missed 33 games (hernia).	BRANDON	SUTTER	VANCOUVER	CANUCKS	2016	1	26	33	TRUE	hernia	FALSE	856	0	11	12	2015	1	26	2016	6480000	1447329600	1453809600	hernia	other	BRANDON SUTTER	1	15
"2341"	Jan 26, 2016	Missed 7 games (lower body injury).	MARK	SCHEIFELE	WINNIPEG	JETS	2016	1	26	7	TRUE	lower body injury	FALSE	1961	0	1	10	2016	1	26	2016	1382400	1452427200	1453809600	lower body	lower body	MARK SCHEIFELE	1	312
"2342"	Jan 26, 2017	Missed 1 game (foot injury).	ANTHONY	BEAUVILLIER	NEW YORK	ISLANDERS	2017	1	26	1	TRUE	foot injury	FALSE	1555	0	1	24	2017	1	26	2017	172800	1485259200	1485432000	foot	foot	ANTHONY BEAUVILLIER	0	35
"2343"	Jan 26, 2017	Missed 1 game (illness).	ANDERS	LEE	NEW YORK	ISLANDERS	2017	1	26	1	TRUE	illness	FALSE	1668	0	1	24	2017	1	26	2017	172800	1485259200	1485432000	cold/virus	illness	ANDERS LEE	1	NA
"2344"	Jan 26, 2017	Missed 1 game (illness).	JAY	BEAGLE	WASHINGTON	CAPITALS	2017	1	26	1	TRUE	illness	FALSE	875	0	1	24	2017	1	26	2017	172800	1485259200	1485432000	cold/virus	illness	JAY BEAGLE	1	NA
"2345"	Jan 26, 2017	Missed 1 game (illness).	MIKE	HOFFMAN	OTTAWA	SENATORS	2017	1	26	1	TRUE	illness	FALSE	3474	0	1	24	2017	1	26	2017	172800	1485259200	1485432000	cold/virus	illness	MIKE HOFFMAN	1	26
"2346"	Jan 26, 2017	Missed 1 game (upper body injury).	JORDAN	MARTINOOK	ARIZONA	COYOTES	2017	1	26	1	TRUE	upper body injury	FALSE	1026	0	1	23	2017	1	26	2017	259200	1485172800	1485432000	upper body	upper body	JORDAN MARTINOOK	1	257
"2347"	Jan 26, 2017	Missed 14 games (ankle injury).	ANDREW	HAMMOND	COLORADO	AVALANCHE	2017	1	26	14	TRUE	ankle injury	FALSE	36	0	12	20	2016	1	26	2017	3196800	1482235200	1485432000	ankle	foot	ANDREW HAMMOND	1	NA
"2348"	Jan 26, 2017	Missed 3 games (undisclosed).	DAVID	SAVARD	COLUMBUS	BLUEJACKETS	2017	1	26	3	TRUE	undisclosed	FALSE	302	0	1	20	2017	1	26	2017	518400	1484913600	1485432000	undisclosed	undisclosed	DAVID SAVARD	1	5
"2349"	Jan 27, 2007	Missed 14 games (left knee injury).	JASON	SPEZZA	DALLAS	STARS	2007	1	27	14	TRUE	left knee injury	FALSE	3832	0	12	22	2006	1	27	2007	3110400	1166788800	1169899200	knee	leg	JASON SPEZZA	1	38
"2350"	Jan 27, 2009	Missed 15 games (concussion).	PATRICE	BERGERON	BOSTON	BRUINS	2009	1	27	15	TRUE	concussion	FALSE	507	0	12	21	2008	1	27	2009	3196800	1229860800	1233057600	concussion	concussion	PATRICE BERGERON	1	73
"2351"	Jan 27, 2009	Missed 16 games (groin).	JASON	CHIMERA	ANAHEIM	DUCKS	2009	1	27	16	TRUE	groin	FALSE	1106	0	12	18	2008	1	27	2009	3456000	1229601600	1233057600	groin	lower body	JASON CHIMERA	1	25
"2352"	Jan 27, 2009	Missed 7 games (undisclosed).	MILAN	LUCIC	EDMONTON	OILERS	2009	1	27	7	TRUE	undisclosed	FALSE	2439	0	1	08	2009	1	27	2009	1641600	1231416000	1233057600	undisclosed	undisclosed	MILAN LUCIC	1	9
"2353"	Jan 27, 2010	Missed 3 games (upper body injury).	DAVID	BACKES	BOSTON	BRUINS	2010	1	27	3	TRUE	upper body injury	FALSE	492	0	1	21	2010	1	27	2010	518400	1264075200	1264593600	upper body	upper body	DAVID BACKES	1	1420
"2354"	Jan 27, 2013	Missed 3 games (shoulder injury).	JONATHAN	ERICSSON	DETROIT	REDWINGS	2013	1	27	3	TRUE	shoulder injury	FALSE	3116	0	1	21	2013	1	27	2013	518400	1358769600	1359288000	shoulder	upper body	JONATHAN ERICSSON	1	267
"2355"	Jan 27, 2014	Missed 3 games (knee injury).	JIMMY	HOWARD	DETROIT	REDWINGS	2014	1	27	3	TRUE	knee injury	FALSE	3185	0	1	21	2014	1	27	2014	518400	1390305600	1390824000	knee	leg	JIMMY HOWARD	1	264
"2356"	Jan 27, 2014	Missed 8 games (sprained left knee).	BLAKE	COMEAU	COLORADO	AVALANCHE	2014	1	27	8	TRUE	sprained left knee	FALSE	22	0	1	10	2014	1	27	2014	1468800	1389355200	1390824000	knee	leg	BLAKE COMEAU	1	3
"2357"	Jan 27, 2015	Missed 1 game (head injury).	KRIS	LETANG	PITTSBURGH	PENGUINS	2015	1	27	1	TRUE	head injury	FALSE	2733	0	1	21	2015	1	27	2015	518400	1421841600	1422360000	head	head/neck/face	KRIS LETANG	1	61
"2358"	Jan 27, 2015	Missed 11 games (lower body injury).	PATRIC	HORNQVIST	PITTSBURGH	PENGUINS	2015	1	27	11	TRUE	lower body injury	FALSE	2689	0	12	29	2014	1	27	2015	2505600	1419854400	1422360000	lower body	lower body	PATRIC HORNQVIST	1	48
"2359"	Jan 27, 2015	Missed 13 games (upper body injury).	BRIAN	GIONTA	BOSTON	BRUINS	2015	1	27	13	TRUE	upper body injury	FALSE	551	0	12	23	2014	1	27	2015	3024000	1419336000	1422360000	upper body	upper body	BRIAN GIONTA	1	254
"2360"	Jan 27, 2015	Missed 13 games (wrist injury).	MIKAEL	GRANLUND	MINNESOTA	WILD	2015	1	27	13	TRUE	wrist injury	FALSE	3918	0	12	29	2014	1	27	2015	2505600	1419854400	1422360000	wrist	arm/hand	MIKAEL GRANLUND	1	984
"2361"	Jan 27, 2015	Missed 2 games (upper body injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	2015	1	27	2	TRUE	upper body injury	FALSE	1951	0	1	17	2015	1	27	2015	864000	1421496000	1422360000	upper body	upper body	MATHIEU PERREAULT	1	22
"2362"	Jan 27, 2015	Missed 2 games (upper body injury).	TANNER	GLASS	CALGARY	FLAMES	2015	1	27	2	TRUE	upper body injury	FALSE	59	0	1	18	2015	1	27	2015	9	1421582400	1422360000	upper body	upper body	TANNER GLASS	1	47
"2363"	Jan 27, 2015	Missed 3 games (undisclosed).	TREVOR	DALEY	DETROIT	REDWINGS	2015	1	27	3	TRUE	undisclosed	FALSE	3096	0	1	17	2015	1	27	2015	864000	1421496000	1422360000	undisclosed	undisclosed	TREVOR DALEY	1	36
"2364"	Jan 27, 2015	Missed 6 games (upper body injury).	MIRCO	MUELLER	NEW JERSEY	DEVILS	2015	1	27	6	TRUE	upper body injury	FALSE	1775	0	1	10	2015	1	27	2015	1468800	1420891200	1422360000	upper body	upper body	MIRCO MUELLER	0	59
"2365"	Jan 27, 2016	Missed 12 games (lower body injury).	JOHN	CARLSON	WASHINGTON	CAPITALS	2016	1	27	12	TRUE	lower body injury	FALSE	880	0	12	28	2015	1	27	2016	2592000	1451304000	1453896000	lower body	lower body	JOHN CARLSON	1	30
"2366"	Jan 27, 2016	Missed 4 games (concussion).	CAM	WARD	CAROLINA	HURRICANES	2016	1	27	4	TRUE	concussion	FALSE	1524	0	1	20	2016	1	27	2016	604800	1453291200	1453896000	concussion	concussion	CAM WARD	1	20
"2367"	Jan 27, 2017	Missed 5 games (upper body injury).	MICHEAL	HALEY	FLORIDA	PANTHERS	2017	1	27	5	TRUE	upper body injury	FALSE	2543	0	1	19	2017	1	27	2017	691200	1484827200	1485518400	upper body	upper body	MICHEAL HALEY	1	NA
"2368"	Jan 28, 2004	Missed 9 games (separated shoulder).	ANTOINE	VERMETTE	ANAHEIM	DUCKS	2004	1	28	9	TRUE	separated shoulder	FALSE	1236	0	1	09	2004	1	28	2004	1641600	1073649600	1075291200	shoulder	upper body	ANTOINE VERMETTE	0	6
"2369"	Jan 28, 2007	Missed 11 games (lacerated spleen).	FRANCOIS	BEAUCHEMIN	ANAHEIM	DUCKS	2007	1	28	11	TRUE	lacerated spleen	FALSE	1071	0	12	27	2006	1	28	2007	2764800	1167220800	1169985600	spleen	mid body	FRANCOIS BEAUCHEMIN	0	658
"2370"	Jan 28, 2009	Missed 4 games (consussion).	DUNCAN	KEITH	CHICAGO	BLACKHAWKS	2009	1	28	4	TRUE	consussion	FALSE	149	0	1	16	2009	1	28	2009	1036800	1232107200	1233144000	concussion	concussion	DUNCAN KEITH	0	1009
"2371"	Jan 28, 2010	Missed 3 games (illness).	MARC	METHOT	DALLAS	STARS	2010	1	28	3	TRUE	illness	FALSE	3779	0	1	21	2010	1	28	2010	604800	1264075200	1264680000	cold/virus	illness	MARC METHOT	1	299
"2372"	Jan 28, 2014	Missed 2 games (illness).	RYAN	SPOONER	NEW YORK	RANGERS	2014	1	28	2	TRUE	illness	FALSE	3013	0	1	25	2014	1	28	2014	259200	1390651200	1390910400	cold/virus	illness	RYAN SPOONER	0	753
"2373"	Jan 28, 2014	Missed 22 games (fractured right fibula).	CHRIS	KELLY	ANAHEIM	DUCKS	2014	1	28	22	TRUE	fractured right fibula	FALSE	1169	0	12	08	2013	1	28	2014	4406400	1386504000	1390910400	tibia/fibula	leg	CHRIS KELLY	1	72
"2374"	Jan 28, 2015	Missed 1 game (lower body injury).	SIDNEY	CROSBY	PITTSBURGH	PENGUINS	2015	1	28	1	TRUE	lower body injury	FALSE	2664	0	1	27	2015	1	28	2015	86400	1422360000	1422446400	lower body	lower body	SIDNEY CROSBY	1	45
"2375"	Jan 28, 2015	Missed 10 games (upper body injury).	PETER	HOLLAND	NEW YORK	RANGERS	2015	1	28	10	TRUE	upper body injury	FALSE	2979	0	1	02	2015	1	28	2015	2246400	1420200000	1422446400	upper body	upper body	PETER HOLLAND	1	45
"2376"	Jan 28, 2015	Missed 3 games (back injury).	MARTIN	JONES	SAN JOSE	SHARKS	2015	1	28	3	TRUE	back injury	FALSE	3603	0	1	17	2015	1	28	2015	950400	1421496000	1422446400	back	mid body	MARTIN JONES	0	1035
"2377"	Jan 28, 2015	Missed 5 games (upper body injury).	LEO	KOMAROV	TORONTO	MAPLELEAFS	2015	1	28	5	TRUE	upper body injury	FALSE	2308	0	1	14	2015	1	28	2015	1209600	1421236800	1422446400	upper body	upper body	LEO KOMAROV	1	414
"2378"	Jan 28, 2015	Missed 6 games (mononucleosis).	TYLER	TOFFOLI	LOS ANGELES	KINGS	2015	1	28	6	TRUE	mononucleosis	FALSE	2104	0	1	10	2015	1	28	2015	1555200	1420891200	1422446400	cold/virus	illness	TYLER TOFFOLI	0	694
"2379"	Jan 28, 2015	Missed 8 games (back injury).	TOMAS	JURCO	CHICAGO	BLACKHAWKS	2015	1	28	8	TRUE	back injury	FALSE	138	0	1	07	2015	1	28	2015	1814400	1420632000	1422446400	back	mid body	TOMAS JURCO	1	45
"2380"	Jan 29, 2006	Missed 5 games (flu).	PATRICK	SHARP	CHICAGO	BLACKHAWKS	2006	1	29	5	TRUE	flu	FALSE	174	0	1	17	2006	1	29	2006	1036800	1137499200	1138536000	cold/virus	illness	PATRICK SHARP	0	374
"2381"	Jan 29, 2009	Missed 22 games (foot injury).	BRAD	RICHARDSON	ARIZONA	COYOTES	2009	1	29	22	TRUE	foot injury	FALSE	1039	0	12	05	2008	1	29	2009	4752000	1228478400	1233230400	foot	foot	BRAD RICHARDSON	1	681
"2382"	Jan 29, 2009	Missed 6 games (mononucleosis).	PHIL	KESSEL	PITTSBURGH	PENGUINS	2009	1	29	6	TRUE	mononucleosis	FALSE	2709	0	1	12	2009	1	29	2009	1468800	1231761600	1233230400	cold/virus	illness	PHIL KESSEL	0	57
"2383"	Jan 29, 2013	Missed 1 game (lower body injury).	THOMAS	VANEK	COLUMBUS	BLUEJACKETS	2013	1	29	1	TRUE	lower body injury	FALSE	315	0	1	27	2013	1	29	2013	172800	1359288000	1359460800	lower body	lower body	THOMAS VANEK	1	32
"2384"	Jan 29, 2013	Missed 4 games (right leg injury).	ZAC	RINALDO	ARIZONA	COYOTES	2013	1	29	4	TRUE	right leg injury	FALSE	1052	0	1	21	2013	1	29	2013	691200	1358769600	1359460800	leg	leg	ZAC RINALDO	1	65
"2385"	Jan 29, 2015	Missed 11 games (leg injury).	MARK	BOROWIECKI	OTTAWA	SENATORS	2015	1	29	11	TRUE	leg injury	FALSE	3398	0	12	29	2014	1	29	2015	2678400	1419854400	1422532800	leg	leg	MARK BOROWIECKI	1	383
"2386"	Jan 29, 2015	Missed 23 games (triceps injury).	ARTEM	ANISIMOV	CHICAGO	BLACKHAWKS	2015	1	29	23	TRUE	triceps injury	FALSE	123	0	12	01	2014	1	29	2015	5097600	1417435200	1422532800	muscle	other	ARTEM ANISIMOV	1	348
"2387"	Jan 29, 2015	Missed 4 games (undisclosed).	BRETT	RITCHIE	DALLAS	STARS	2015	1	29	4	TRUE	undisclosed	FALSE	3809	0	1	16	2015	1	29	2015	1123200	1421409600	1422532800	undisclosed	undisclosed	BRETT RITCHIE	0	249
"2388"	Jan 30, 2007	Missed 14 games (left knee injury).	MIKE	FISHER	NASHVILLE	PREDATORS	2007	1	30	14	TRUE	left knee injury	FALSE	2867	0	12	28	2006	1	30	2007	2851200	1167307200	1170158400	knee	leg	MIKE FISHER	1	319
"2389"	Jan 30, 2008	Missed 2 games (back injury).	HENRIK	ZETTERBERG	DETROIT	REDWINGS	2008	1	30	2	TRUE	back injury	FALSE	3237	0	1	22	2008	1	30	2008	691200	1201003200	1201694400	back	mid body	HENRIK ZETTERBERG	1	260
"2390"	Jan 30, 2009	Missed 3 games (undisclosed).	BROOKS	ORPIK	WASHINGTON	CAPITALS	2009	1	30	3	TRUE	undisclosed	FALSE	923	0	1	18	2009	1	30	2009	1036800	1232280000	1233316800	undisclosed	undisclosed	BROOKS ORPIK	1	286
"2391"	Jan 30, 2014	Missed 10 games (left ankle injury).	ZAC	RINALDO	ARIZONA	COYOTES	2014	1	30	10	TRUE	left ankle injury	FALSE	1054	0	1	09	2014	1	30	2014	1814400	1389268800	1391083200	ankle	foot	ZAC RINALDO	1	40
"2392"	Jan 30, 2014	Missed 13 games (lower body injury).	CAM	WARD	CAROLINA	HURRICANES	2014	1	30	13	TRUE	lower body injury	FALSE	1522	0	1	02	2014	1	30	2014	2419200	1388664000	1391083200	lower body	lower body	CAM WARD	1	308
"2393"	Jan 30, 2014	Missed 2 games (back injury).	HENRIK	ZETTERBERG	DETROIT	REDWINGS	2014	1	30	2	TRUE	back injury	FALSE	3244	0	1	26	2014	1	30	2014	345600	1390737600	1391083200	back	mid body	HENRIK ZETTERBERG	1	27
"2394"	Jan 30, 2015	Missed 36 games (knee injury).	RYAN	MURRAY	COLUMBUS	BLUEJACKETS	2015	1	30	36	TRUE	knee injury	FALSE	290	0	11	04	2014	1	30	2015	7516800	1415102400	1422619200	knee	leg	RYAN MURRAY	1	8
"2395"	Jan 30, 2018	Missed 1 game (flu).	J.T.	COMPHER	COLORADO	AVALANCHE	2018	1	30	1	TRUE	flu	FALSE	31	0	1	25	2018	1	30	2018	432000	1516881600	1517313600	cold/virus	illness	J.T. COMPHER	1	NA
"2396"	Jan 30, 2018	Missed 12 games (fractured jaw).	MICHAEL	FROLIK	CALGARY	FLAMES	2018	1	30	12	TRUE	fractured jaw	FALSE	74	0	12	31	2017	1	30	2018	30	1514721600	1517313600	mouth	mouth	MICHAEL FROLIK	1	NA
"2397"	Jan 30, 2018	Missed 13 games (right hand injury).	TYSON	BARRIE	COLORADO	AVALANCHE	2018	1	30	13	TRUE	right hand injury	FALSE	9	0	12	27	2017	1	30	2018	2937600	1514376000	1517313600	hand	arm/hand	TYSON BARRIE	1	NA
"2398"	Jan 30, 2018	Missed 17 games (lower body injury).	NIKITA	ZAITSEV	TORONTO	MAPLELEAFS	2018	1	30	17	TRUE	lower body injury	FALSE	2375	0	12	17	2017	1	30	2018	3801600	1513512000	1517313600	lower body	lower body	NIKITA ZAITSEV	1	NA
"2399"	Jan 30, 2018	Missed 18 games (fractured orbital bone).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	2018	1	30	18	TRUE	fractured orbital bone	FALSE	247	0	12	13	2017	1	30	2018	4147200	1513166400	1517313600	eye	head/neck/face	BRANDON DUBINSKY	1	NA
"2400"	Jan 30, 2018	Missed 2 games (upper body injury).	MATT	HUNWICK	PITTSBURGH	PENGUINS	2018	1	30	2	TRUE	upper body injury	FALSE	2708	0	1	25	2018	1	30	2018	432000	1516881600	1517313600	upper body	upper body	MATT HUNWICK	1	NA
"2401"	Jan 30, 2018	Missed 3 games (hand injury).	TAYLOR	HALL	NEW JERSEY	DEVILS	2018	1	30	3	TRUE	hand injury	FALSE	1747	0	1	22	2018	1	30	2018	691200	1516622400	1517313600	hand	arm/hand	TAYLOR HALL	1	NA
"2402"	Jan 30, 2018	Missed 3 games (illness).	JOSH	GORGES	BUFFALO	SABRES	2018	1	30	3	TRUE	illness	FALSE	3287	0	1	22	2018	1	30	2018	691200	1516622400	1517313600	cold/virus	illness	JOSH GORGES	1	NA
"2403"	Jan 30, 2018	Missed 3 games (lower body injury).	TREVOR	DALEY	DETROIT	REDWINGS	2018	1	30	3	TRUE	lower body injury	FALSE	3104	0	1	21	2018	1	30	2018	777600	1516536000	1517313600	lower body	lower body	TREVOR DALEY	1	NA
"2404"	Jan 30, 2018	Missed 31 games (fractured clavicle).	MIRCO	MUELLER	NEW JERSEY	DEVILS	2018	1	30	31	TRUE	fractured clavicle	FALSE	1777	0	11	15	2017	1	30	2018	6566400	1510747200	1517313600	collarbone	mid body	MIRCO MUELLER	1	NA
"2405"	Jan 30, 2018	Missed 4 games (concussion).	SEBASTIAN	AHO	CAROLINA	HURRICANES	2018	1	30	4	TRUE	concussion	FALSE	1453	0	1	15	2018	1	30	2018	1296000	1516017600	1517313600	concussion	concussion	SEBASTIAN AHO	0	NA
"2406"	Jan 30, 2018	Missed 4 games (flu).	COLIN	WILSON	COLORADO	AVALANCHE	2018	1	30	4	TRUE	flu	FALSE	105	0	1	20	2018	1	30	2018	864000	1516449600	1517313600	cold/virus	illness	COLIN WILSON	1	NA
"2407"	Jan 30, 2018	Missed 4 games (lower body injury).	MARTIN	JONES	SAN JOSE	SHARKS	2018	1	30	4	TRUE	lower body injury	FALSE	3605	0	1	20	2018	1	30	2018	864000	1516449600	1517313600	lower body	lower body	MARTIN JONES	1	NA
"2408"	Jan 30, 2018	Missed 5 games (lower body injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	2018	1	30	5	TRUE	lower body injury	FALSE	2178	0	1	12	2018	1	30	2018	1555200	1515758400	1517313600	lower body	lower body	VICTOR HEDMAN	1	NA
"2409"	Jan 30, 2018	Missed 6 games (hand injury).	CASEY	CIZIKAS	NEW YORK	ISLANDERS	2018	1	30	6	TRUE	hand injury	FALSE	1587	0	1	15	2018	1	30	2018	1296000	1516017600	1517313600	hand	arm/hand	CASEY CIZIKAS	1	NA
"2410"	Jan 30, 2018	Missed 6 games (lower body injury).	DARREN	HELM	DETROIT	REDWINGS	2018	1	30	6	TRUE	lower body injury	FALSE	3174	0	1	13	2018	1	30	2018	1468800	1515844800	1517313600	lower body	lower body	DARREN HELM	1	NA
"2411"	Jan 30, 2018	Missed 6 games (lower body injury).	JUSTIN	ABDELKADER	DETROIT	REDWINGS	2018	1	30	6	TRUE	lower body injury	FALSE	3063	0	1	13	2018	1	30	2018	1468800	1515844800	1517313600	lower body	lower body	JUSTIN ABDELKADER	1	NA
"2412"	Jan 31, 2004	Missed 2 games (flu).	PAUL	MARTIN	SAN JOSE	SHARKS	2004	1	31	2	TRUE	flu	FALSE	3630	0	1	27	2004	1	31	2004	345600	1075204800	1075550400	cold/virus	illness	PAUL MARTIN	0	621
"2413"	Jan 31, 2009	Missed 1 game (flu).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	2009	1	31	1	TRUE	flu	FALSE	2107	0	1	28	2009	1	31	2009	259200	1233144000	1233403200	cold/virus	illness	RYAN CALLAHAN	1	420
"2414"	Jan 31, 2009	Missed 3 games (illness).	ALEX	GOLIGOSKI	ARIZONA	COYOTES	2009	1	31	3	TRUE	illness	FALSE	1001	0	1	20	2009	1	31	2009	950400	1232452800	1233403200	cold/virus	illness	ALEX GOLIGOSKI	0	289
"2415"	Jan 31, 2010	Missed 1 game (arm injury).	JACK	JOHNSON	COLUMBUS	BLUEJACKETS	2010	1	31	1	TRUE	arm injury	FALSE	272	0	1	30	2010	1	31	2010	86400	1264852800	1264939200	arm	arm/hand	JACK JOHNSON	1	1120
"2416"	Jan 31, 2010	Missed 2 games (undisclosed).	ALEX	GOLIGOSKI	ARIZONA	COYOTES	2010	1	31	2	TRUE	undisclosed	FALSE	1004	0	1	25	2010	1	31	2010	518400	1264420800	1264939200	undisclosed	undisclosed	ALEX GOLIGOSKI	1	649
"2417"	Jan 31, 2010	Missed 45 games (concussion).	DAVID	BOOTH	DETROIT	REDWINGS	2010	1	31	45	TRUE	concussion	FALSE	3075	0	10	28	2009	1	31	2010	8208000	1256731200	1264939200	concussion	concussion	DAVID BOOTH	1	54
"2418"	Jan 31, 2012	Missed 1 game (charley horse).	BRENT	BURNS	SAN JOSE	SHARKS	2012	1	31	1	TRUE	charley horse	FALSE	3539	0	1	24	2012	1	31	2012	604800	1327406400	1328011200	calf	leg	BRENT BURNS	1	353
"2419"	Jan 31, 2012	Missed 1 game (flu).	RYAN	O'REILLY	BUFFALO	SABRES	2012	1	31	1	TRUE	flu	FALSE	3324	0	1	24	2012	1	31	2012	604800	1327406400	1328011200	cold/virus	illness	RYAN O'REILLY	1	708
"2420"	Jan 31, 2012	Missed 1 game (upper body injury).	JONATHAN	TOEWS	CHICAGO	BLACKHAWKS	2012	1	31	1	TRUE	upper body injury	FALSE	193	0	1	24	2012	1	31	2012	604800	1327406400	1328011200	upper body	upper body	JONATHAN TOEWS	1	21
"2421"	Jan 31, 2012	Missed 13 games (concussion).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	2012	1	31	13	TRUE	concussion	FALSE	2166	0	12	29	2011	1	31	2012	2851200	1325160000	1328011200	concussion	concussion	VICTOR HEDMAN	1	26
"2422"	Jan 31, 2012	Missed 17 games (left ankle injury).	TYLER	ENNIS	MINNESOTA	WILD	2012	1	31	17	TRUE	left ankle injury	FALSE	3893	0	12	20	2011	1	31	2012	3628800	1324382400	1328011200	ankle	foot	TYLER ENNIS	1	406
"2423"	Jan 31, 2012	Missed 22 games (ankle injury).	ANDY	GREENE	NEW JERSEY	DEVILS	2012	1	31	22	TRUE	ankle injury	FALSE	1732	0	12	06	2011	1	31	2012	4838400	1323172800	1328011200	ankle	foot	ANDY GREENE	1	33
"2424"	Jan 31, 2012	Missed 3 games (lower body injury).	TOM	PYATT	OTTAWA	SENATORS	2012	1	31	3	TRUE	lower body injury	FALSE	3494	0	1	20	2012	1	31	2012	950400	1327060800	1328011200	lower body	lower body	TOM PYATT	0	408
"2425"	Jan 31, 2012	Missed 8 games (hand injury).	PATRICK	SHARP	CHICAGO	BLACKHAWKS	2012	1	31	8	TRUE	hand injury	FALSE	181	0	1	09	2012	1	31	2012	1900800	1326110400	1328011200	hand	arm/hand	PATRICK SHARP	1	401
"2426"	Jan 31, 2013	Missed 5 games (thumb injury).	ADAM	HENRIQUE	ANAHEIM	DUCKS	2013	1	31	5	TRUE	thumb injury	FALSE	1157	0	1	19	2013	1	31	2013	1036800	1358596800	1359633600	finger	arm/hand	ADAM HENRIQUE	1	429
"2427"	Jan 31, 2017	Missed 14 games (upper body injury).	BRAYDEN	POINT	TAMPA BAY	LIGHTNING	2017	1	31	14	TRUE	upper body injury	FALSE	2242	0	12	29	2016	1	31	2017	2851200	1483012800	1485864000	upper body	upper body	BRAYDEN POINT	0	NA
"2428"	Jan 31, 2017	Missed 2 games (lower body injury).	RADEK	FAKSA	DALLAS	STARS	2017	1	31	2	TRUE	lower body injury	FALSE	3698	0	1	23	2017	1	31	2017	691200	1485172800	1485864000	lower body	lower body	RADEK FAKSA	0	279
"2429"	Jan 31, 2017	Missed 2 games (upper body injury).	DYLAN	LARKIN	DETROIT	REDWINGS	2017	1	31	2	TRUE	upper body injury	FALSE	3217	0	1	23	2017	1	31	2017	691200	1485172800	1485864000	upper body	upper body	DYLAN LARKIN	1	NA
"2430"	Jan 31, 2017	Missed 24 games (fractured ankle).	GREG	PATERYN	DALLAS	STARS	2017	1	31	24	TRUE	fractured ankle	FALSE	3802	0	12	08	2016	1	31	2017	4665600	1481198400	1485864000	ankle	foot	GREG PATERYN	0	NA
"2431"	Jan 31, 2017	Missed 24 games (knee injury).	DAVID	DESHARNAIS	NA	NA	2017	1	31	24	TRUE	knee injury	FALSE	4010	0	12	07	2016	1	31	2017	4752000	1481112000	1485864000	knee	leg	DAVID DESHARNAIS	1	NA
"2432"	Jan 31, 2017	Missed 3 games (lower body injury).	NIC	DOWD	VANCOUVER	CANUCKS	2017	1	31	3	TRUE	lower body injury	FALSE	780	0	1	23	2017	1	31	2017	691200	1485172800	1485864000	lower body	lower body	NIC DOWD	0	NA
"2433"	Jan 31, 2017	Missed 3 games (upper body injury).	JAKOB	SILFVERBERG	ANAHEIM	DUCKS	2017	1	31	3	TRUE	upper body injury	FALSE	1234	0	1	20	2017	1	31	2017	950400	1484913600	1485864000	upper body	upper body	JAKOB SILFVERBERG	1	304
"2434"	Jan 31, 2017	Missed 4 games (lower body injury).	TYSON	BARRIE	COLORADO	AVALANCHE	2017	1	31	4	TRUE	lower body injury	FALSE	6	0	1	19	2017	1	31	2017	1036800	1484827200	1485864000	lower body	lower body	TYSON BARRIE	1	4
