"Date"	"Injury"	"Firstname"	"Lastname"	"City"	"TeamName"	"games.injured"	"MissedGamesListing"	"InjuryType"	"SeasonEnding"	"Index"	"delete.duplicate"	"injstart.month"	"injstart.day"	"injstart.year"	"injend.month"	"injend.day"	"injend.year"	"DaysMissed"	"InjuryStartDate"	"InjuryEndDate"	"GeneralInjury"	"ReducedInjuryTypes"	"FirstLast"	"PreviouslyInjured"	"HealthyDuration"	"year"	"month"	"day"
"2573"	Mar 06, 2012	Missed 3 games (bruised foot).	RYAN	CALLAHAN	TAMPA BAY	LIGHTNING	3	TRUE	bruised foot	FALSE	2112	0	3	01	2012	3	06	2012	5	1330603200	1331035200	foot	foot	RYAN CALLAHAN	1	5	NA	NA	NA
"2574"	Mar 06, 2012	Missed 4 games (upper body injury).	VICTOR	HEDMAN	TAMPA BAY	LIGHTNING	4	TRUE	upper body injury	FALSE	2167	0	2	26	2012	3	06	2012	9	1330257600	1331035200	upper body	upper body	VICTOR HEDMAN	1	20	NA	NA	NA
"2575"	Mar 06, 2014	Missed 1 game (heel injury).	LOUI	ERIKSSON	VANCOUVER	CANUCKS	1	TRUE	heel injury	FALSE	795	0	3	04	2014	3	06	2014	2	1393934400	1394107200	foot	foot	LOUI ERIKSSON	1	308	NA	NA	NA
"2576"	Mar 06, 2014	Missed 4 games (upper body injury).	YANNICK	WEBER	NASHVILLE	PREDATORS	4	TRUE	upper body injury	FALSE	2963	0	2	26	2014	3	06	2014	8	1393416000	1394107200	upper body	upper body	YANNICK WEBER	1	368	NA	NA	NA
"2577"	Mar 06, 2015	Missed 1 game (lower body injury).	NINO	NIEDERREITER	MINNESOTA	WILD	1	TRUE	lower body injury	FALSE	3937	0	3	05	2015	3	06	2015	1	1425556800	1425643200	lower body	lower body	NINO NIEDERREITER	1	34	NA	NA	NA
"2578"	Mar 06, 2016	Missed 3 games (upper body injury).	JORI	LEHTERA	PHILADELPHIA	FLYERS	3	TRUE	upper body injury	FALSE	1292	0	2	27	2016	3	06	2016	8	1456574400	1457265600	upper body	upper body	JORI LEHTERA	1	226	NA	NA	NA
"2579"	Mar 07, 2006	Missed 3 games (sprained knee).	RON	HAINSEY	TORONTO	MAPLELEAFS	3	TRUE	sprained knee	FALSE	2289	0	3	02	2006	3	07	2006	5	1141300800	1141732800	knee	leg	RON HAINSEY	0	316	NA	NA	NA
"2580"	Mar 07, 2013	Missed 1 game (illness).	TROY	BROUWER	CALGARY	FLAMES	1	TRUE	illness	FALSE	85	0	3	05	2013	3	07	2013	2	1362484800	1362657600	cold/virus	illness	TROY BROUWER	1	1391	2013	3	07
"2581"	Mar 07, 2013	Missed 2 games (lower body injury).	PAUL	MARTIN	SAN JOSE	SHARKS	2	TRUE	lower body injury	FALSE	3643	0	3	02	2013	3	07	2013	5	1362225600	1362657600	lower body	lower body	PAUL MARTIN	1	23	NA	NA	NA
"2582"	Mar 07, 2013	Missed 6 games (torn ribcage muscle).	MATT	READ	PHILADELPHIA	FLYERS	6	TRUE	torn ribcage muscle	FALSE	1336	0	2	21	2013	3	07	2013	14	1361448000	1362657600	muscle	other	MATT READ	1	265	NA	NA	NA
"2583"	Mar 07, 2014	Missed 4 games (broken hand).	MATS	ZUCCARELLO	NEW YORK	RANGERS	4	TRUE	broken hand	FALSE	3046	0	2	27	2014	3	07	2014	8	1393502400	1394193600	hand	arm/hand	MATS ZUCCARELLO	1	219	NA	NA	NA
"2584"	Mar 07, 2015	Missed 1 game (flu).	ERIK	GUDBRANSON	VANCOUVER	CANUCKS	1	TRUE	flu	FALSE	806	0	3	05	2015	3	07	2015	2	1425556800	1425729600	cold/virus	illness	ERIK GUDBRANSON	1	336	NA	NA	NA
"2585"	Mar 07, 2015	Missed 1 game (lower body injury).	ALEX	OVECHKIN	WASHINGTON	CAPITALS	1	TRUE	lower body injury	FALSE	964	0	3	05	2015	3	07	2015	2	1425556800	1425729600	lower body	lower body	ALEX OVECHKIN	1	NA	NA	NA	NA
"2586"	Mar 07, 2015	Missed 10 games (sprained right knee).	TYLER	SEGUIN	DALLAS	STARS	10	TRUE	sprained right knee	FALSE	3823	0	2	14	2015	3	07	2015	21	1423915200	1425729600	knee	leg	TYLER SEGUIN	1	377	NA	NA	NA
"2587"	Mar 07, 2016	Missed 2 games (undisclosed).	MELKER	KARLSSON	SAN JOSE	SHARKS	2	TRUE	undisclosed	FALSE	3626	0	3	03	2016	3	07	2016	4	1457006400	1457352000	undisclosed	undisclosed	MELKER KARLSSON	1	253	NA	NA	NA
"2588"	Mar 07, 2016	Missed 5 games (lower body injury).	RADIM	VRBATA	FLORIDA	PANTHERS	5	TRUE	lower body injury	FALSE	2634	0	2	23	2016	3	07	2016	13	1456228800	1457352000	lower body	lower body	RADIM VRBATA	1	12	NA	NA	NA
"2589"	Mar 07, 2016	Missed 6 games (upper body injury).	JONATHAN	HUBERDEAU	FLORIDA	PANTHERS	6	TRUE	upper body injury	FALSE	2547	0	2	25	2016	3	07	2016	11	1456401600	1457352000	upper body	upper body	JONATHAN HUBERDEAU	1	216	NA	NA	NA
"2590"	Mar 07, 2017	Missed 1 game (lower body injury).	MILES	WOOD	NEW JERSEY	DEVILS	1	TRUE	lower body injury	FALSE	1831	0	3	05	2017	3	07	2017	2	1488715200	1488888000	lower body	lower body	MILES WOOD	0	12	NA	NA	NA
"2591"	Mar 07, 2017	Missed 1 game (lower body injury).	RYAN	ELLIS	NASHVILLE	PREDATORS	1	TRUE	lower body injury	FALSE	2841	0	3	04	2017	3	07	2017	3	1488628800	1488888000	lower body	lower body	RYAN ELLIS	1	2	NA	NA	NA
"2592"	Mar 07, 2017	Missed 1 game (upper body injury).	DAMON	SEVERSON	NEW JERSEY	DEVILS	1	TRUE	upper body injury	FALSE	1796	0	3	05	2017	3	07	2017	2	1488715200	1488888000	upper body	upper body	DAMON SEVERSON	1	NA	NA	NA	NA
"2593"	Mar 07, 2017	Missed 2 games (ankle injury).	DMITRIJ	JASKIN	ST. LOUIS	BLUES	2	TRUE	ankle injury	FALSE	392	0	3	03	2017	3	07	2017	4	1488542400	1488888000	ankle	foot	DMITRIJ JASKIN	0	7	NA	NA	NA
"2594"	Mar 08, 2003	Missed 1 game (wrist injury).	RADIM	VRBATA	FLORIDA	PANTHERS	1	TRUE	wrist injury	FALSE	2617	0	3	07	2003	3	08	2003	1	1047038400	1047124800	wrist	arm/hand	RADIM VRBATA	1	17	NA	NA	NA
"2595"	Mar 08, 2003	Missed 8 games (chest injury).	ZDENO	CHARA	BOSTON	BRUINS	8	TRUE	chest injury	FALSE	523	0	2	17	2003	3	08	2003	19	1045483200	1047124800	chest	mid body	ZDENO CHARA	1	332	NA	NA	NA
"2596"	Mar 08, 2004	Missed 1 game (right foot injury).	ZDENO	CHARA	BOSTON	BRUINS	1	TRUE	right foot injury	FALSE	525	0	3	06	2004	3	08	2004	2	1078574400	1078747200	foot	foot	ZDENO CHARA	1	745	NA	NA	NA
"2597"	Mar 08, 2007	Missed 1 game (back injury).	JASON	SPEZZA	DALLAS	STARS	1	TRUE	back injury	FALSE	3833	0	3	06	2007	3	08	2007	2	1173182400	1173355200	back	mid body	JASON SPEZZA	1	237	NA	NA	NA
"2598"	Mar 08, 2009	Missed 1 game (heel injury).	ALEX	OVECHKIN	WASHINGTON	CAPITALS	1	TRUE	heel injury	FALSE	958	0	3	05	2009	3	08	2009	3	1236254400	1236513600	foot	foot	ALEX OVECHKIN	1	239	NA	NA	NA
"2599"	Mar 08, 2010	Missed 2 games (hand injury).	DERICK	BRASSARD	PITTSBURGH	PENGUINS	2	TRUE	hand injury	FALSE	2642	0	3	05	2010	3	08	2010	3	1267790400	1268049600	hand	arm/hand	DERICK BRASSARD	1	346	NA	NA	NA
"2600"	Mar 08, 2011	Missed 1 game (flu).	JEFF	CARTER	LOS ANGELES	KINGS	1	TRUE	flu	FALSE	2004	0	3	06	2011	3	08	2011	2	1299412800	1299585600	cold/virus	illness	JEFF CARTER	1	45	NA	NA	NA
"2601"	Mar 08, 2011	Missed 13 games (lower body injury).	CHRIS	KUNITZ	TAMPA BAY	LIGHTNING	13	TRUE	lower body injury	FALSE	2206	0	2	08	2011	3	08	2011	28	1297166400	1299585600	lower body	lower body	CHRIS KUNITZ	1	1103	NA	NA	NA
"2602"	Mar 08, 2012	Missed 1 game (upper body injury).	JIM	O'BRIEN	OTTAWA	SENATORS	1	TRUE	upper body injury	FALSE	3485	0	3	06	2012	3	08	2012	2	1331035200	1331208000	upper body	upper body	JIM O'BRIEN	0	NA	NA	NA	NA
"2603"	Mar 08, 2012	Missed 2 games (flu).	MICHAEL	GRABNER	NEW JERSEY	DEVILS	2	TRUE	flu	FALSE	1718	0	3	04	2012	3	08	2012	4	1330862400	1331208000	cold/virus	illness	MICHAEL GRABNER	1	370	NA	NA	NA
"2604"	Mar 08, 2013	Missed 2 games (illness).	MICHAEL	FROLIK	CALGARY	FLAMES	2	TRUE	illness	FALSE	70	0	3	05	2013	3	08	2013	3	1362484800	1362744000	cold/virus	illness	MICHAEL FROLIK	1	272	2013	3	08
"2605"	Mar 08, 2013	Missed 6 games (thigh injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	6	TRUE	thigh injury	FALSE	1599	0	2	23	2013	3	08	2013	13	1361620800	1362744000	thigh	leg	CAL CLUTTERBUCK	1	204	NA	NA	NA
"2606"	Mar 08, 2014	Missed 10 games (sprained left knee).	BLAKE	COMEAU	COLORADO	AVALANCHE	10	TRUE	sprained left knee	FALSE	23	0	1	30	2014	3	08	2014	37	1391083200	1394280000	knee	leg	BLAKE COMEAU	1	251	NA	NA	NA
"2607"	Mar 08, 2015	Missed 1 game (illness).	THOMAS	VANEK	COLUMBUS	BLUEJACKETS	1	TRUE	illness	FALSE	320	0	3	06	2015	3	08	2015	2	1425643200	1425816000	cold/virus	illness	THOMAS VANEK	1	32	NA	NA	NA
"2608"	Mar 08, 2015	Missed 8 games (upper body injury).	JARED	SPURGEON	MINNESOTA	WILD	8	TRUE	upper body injury	FALSE	3972	0	2	19	2015	3	08	2015	17	1424347200	1425816000	upper body	upper body	JARED SPURGEON	1	338	NA	NA	NA
"2609"	Mar 08, 2016	Missed 3 games (undisclosed).	ANDREJ	SUSTR	TAMPA BAY	LIGHTNING	3	TRUE	undisclosed	FALSE	2263	0	3	02	2016	3	08	2016	6	1456920000	1457438400	undisclosed	undisclosed	ANDREJ SUSTR	1	NA	NA	NA	NA
"2610"	Mar 08, 2017	Missed 2 games (ankle injury).	JOHNNY	ODUYA	PHILADELPHIA	FLYERS	2	TRUE	ankle injury	FALSE	1323	0	3	03	2017	3	08	2017	5	1488542400	1488974400	ankle	foot	JOHNNY ODUYA	1	213	NA	NA	NA
"2611"	Mar 08, 2017	Missed 4 games (upper body injury).	NIKLAS	HJALMARSSON	ARIZONA	COYOTES	4	TRUE	upper body injury	FALSE	1012	0	2	25	2017	3	08	2017	11	1488024000	1488974400	upper body	upper body	NIKLAS HJALMARSSON	1	237	NA	NA	NA
"2612"	Mar 09, 2002	Missed 1 game (flu).	RADIM	VRBATA	FLORIDA	PANTHERS	1	TRUE	flu	FALSE	2616	0	3	06	2002	3	09	2002	3	1015416000	1015675200	cold/virus	illness	RADIM VRBATA	1	363	NA	NA	NA
"2613"	Mar 09, 2004	Missed 12 games (knee injury).	CHRIS	KELLY	ANAHEIM	DUCKS	12	TRUE	knee injury	FALSE	1166	0	2	16	2004	3	09	2004	22	1076932800	1078833600	knee	leg	CHRIS KELLY	0	1476	NA	NA	NA
"2614"	Mar 09, 2004	Missed 25 games (broken left leg).	DENNIS	SEIDENBERG	NEW YORK	ISLANDERS	25	TRUE	broken left leg	FALSE	1675	0	1	15	2004	3	09	2004	54	1074168000	1078833600	leg	leg	DENNIS SEIDENBERG	0	577	NA	NA	NA
"2615"	Mar 09, 2006	Missed 1 game (shoulder injury).	TOMAS	PLEKANEC	TORONTO	MAPLELEAFS	1	TRUE	shoulder injury	FALSE	2342	0	3	07	2006	3	09	2006	2	1141732800	1141905600	shoulder	upper body	TOMAS PLEKANEC	1	304	NA	NA	NA
"2616"	Mar 09, 2010	Missed 3 games (undisclosed).	TUUKKA	RASK	BOSTON	BRUINS	3	TRUE	undisclosed	FALSE	650	0	3	04	2010	3	09	2010	5	1267704000	1268136000	undisclosed	undisclosed	TUUKKA RASK	0	726	NA	NA	NA
"2617"	Mar 09, 2011	Missed 11 games (right hand injury).	JAROSLAV	HALAK	NEW YORK	ISLANDERS	11	TRUE	right hand injury	FALSE	1633	0	2	17	2011	3	09	2011	20	1297944000	1299672000	hand	arm/hand	JAROSLAV HALAK	1	346	NA	NA	NA
"2618"	Mar 09, 2011	Missed 22 games (shoulder injury).	ERIC	FEHR	SAN JOSE	SHARKS	22	TRUE	shoulder injury	FALSE	3570	0	1	15	2011	3	09	2011	53	1295092800	1299672000	shoulder	upper body	ERIC FEHR	1	7	NA	NA	NA
"2619"	Mar 09, 2011	Missed 8 games (left hand injury).	DERICK	BRASSARD	PITTSBURGH	PENGUINS	8	TRUE	left hand injury	FALSE	2643	0	2	17	2011	3	09	2011	20	1297944000	1299672000	hand	arm/hand	DERICK BRASSARD	1	723	NA	NA	NA
"2620"	Mar 09, 2012	Missed 6 games (concussion).	NIKLAS	HJALMARSSON	ARIZONA	COYOTES	6	TRUE	concussion	FALSE	1011	0	2	25	2012	3	09	2012	13	1330171200	1331294400	concussion	concussion	NIKLAS HJALMARSSON	1	1814	NA	NA	NA
"2621"	Mar 09, 2013	Missed 14 games (sprained knee).	MIKAEL	BACKLUND	CALGARY	FLAMES	14	TRUE	sprained knee	FALSE	99	0	2	08	2013	3	09	2013	29	1360324800	1362830400	knee	leg	MIKAEL BACKLUND	1	391	2013	3	09
"2622"	Mar 09, 2013	Missed 5 games (upper body injury).	TOMMY	WINGELS	BOSTON	BRUINS	5	TRUE	upper body injury	FALSE	661	0	2	26	2013	3	09	2013	11	1361880000	1362830400	upper body	upper body	TOMMY WINGELS	1	297	NA	NA	NA
"2623"	Mar 09, 2015	Missed 1 game (illness).	BENOIT	POULIOT	BUFFALO	SABRES	1	TRUE	illness	FALSE	3356	0	3	08	2015	3	09	2015	1	1425816000	1425902400	cold/virus	illness	BENOIT POULIOT	1	248	NA	NA	NA
"2624"	Mar 09, 2016	Missed 19 games (groin).	SERGEI	BOBROVSKY	COLUMBUS	BLUEJACKETS	19	TRUE	groin	FALSE	212	0	1	22	2016	3	09	2016	47	1453464000	1457524800	groin	lower body	SERGEI BOBROVSKY	1	307	NA	NA	NA
"2625"	Mar 09, 2017	Missed 2 games (illness).	NICK	SCHMALTZ	CHICAGO	BLACKHAWKS	2	TRUE	illness	FALSE	163	0	3	02	2017	3	09	2017	7	1488456000	1489060800	cold/virus	illness	NICK SCHMALTZ	0	213	NA	NA	NA
"2626"	Mar 09, 2017	Missed 32 games (lower body injury).	JIMMY	HOWARD	DETROIT	REDWINGS	32	TRUE	lower body injury	FALSE	3190	0	12	21	2016	3	09	2017	78	1482321600	1489060800	lower body	lower body	JIMMY HOWARD	1	303	NA	NA	NA
"2627"	Mar 10, 2006	Missed 1 game (flu).	MIKKO	KOIVU	MINNESOTA	WILD	1	TRUE	flu	FALSE	3923	0	3	07	2006	3	10	2006	3	1141732800	1141992000	cold/virus	illness	MIKKO KOIVU	1	617	NA	NA	NA
"2628"	Mar 10, 2009	Missed 1 game (undisclosed).	MARTIN	HANZAL	DALLAS	STARS	1	TRUE	undisclosed	FALSE	3715	0	3	08	2009	3	10	2009	2	1236513600	1236686400	undisclosed	undisclosed	MARTIN HANZAL	1	12	NA	NA	NA
"2629"	Mar 10, 2011	Missed 1 game (illness).	THOMAS	VANEK	COLUMBUS	BLUEJACKETS	1	TRUE	illness	FALSE	312	0	3	08	2011	3	10	2011	2	1299585600	1299758400	cold/virus	illness	THOMAS VANEK	1	328	NA	NA	NA
"2630"	Mar 10, 2011	Missed 14 games (head injury).	MARCO	SCANDELLA	BUFFALO	SABRES	14	TRUE	head injury	FALSE	3368	0	1	16	2011	3	10	2011	53	1295179200	1299758400	head	head/neck/face	MARCO SCANDELLA	1	10	NA	NA	NA
"2631"	Mar 10, 2011	Missed 2 games (lower body injury).	ROMAN	POLAK	TORONTO	MAPLELEAFS	2	TRUE	lower body injury	FALSE	2355	0	3	07	2011	3	10	2011	3	1299499200	1299758400	lower body	lower body	ROMAN POLAK	1	377	NA	NA	NA
"2632"	Mar 10, 2012	Missed 1 game (stomach virus).	JUSTIN	ABDELKADER	DETROIT	REDWINGS	1	TRUE	stomach virus	FALSE	3055	0	3	09	2012	3	10	2012	1	1331294400	1331380800	cold/virus	illness	JUSTIN ABDELKADER	1	644	NA	NA	NA
"2633"	Mar 10, 2015	Missed 1 game (flu).	AARON	EKBLAD	FLORIDA	PANTHERS	1	TRUE	flu	FALSE	2537	0	3	07	2015	3	10	2015	3	1425729600	1425988800	cold/virus	illness	AARON EKBLAD	0	307	NA	NA	NA
"2634"	Mar 10, 2015	Missed 22 games (upper body injury).	KYLE	OKPOSO	BUFFALO	SABRES	22	TRUE	upper body injury	FALSE	3336	0	1	27	2015	3	10	2015	42	1422360000	1425988800	upper body	upper body	KYLE OKPOSO	1	283	NA	NA	NA
"2635"	Mar 10, 2015	Missed 6 games (lower body injury).	KEVIN	CONNAUTON	ARIZONA	COYOTES	6	TRUE	lower body injury	FALSE	978	0	2	26	2015	3	10	2015	12	1424952000	1425988800	lower body	lower body	KEVIN CONNAUTON	0	581	NA	NA	NA
"2636"	Mar 10, 2016	Missed 1 game (lower body injury).	LARS	ELLER	WASHINGTON	CAPITALS	1	TRUE	lower body injury	FALSE	900	0	3	08	2016	3	10	2016	2	1457438400	1457611200	lower body	lower body	LARS ELLER	1	2	NA	NA	NA
"2637"	Mar 10, 2016	Missed 4 games (lower body injury).	CRAIG	ANDERSON	OTTAWA	SENATORS	4	TRUE	lower body injury	FALSE	3392	0	3	02	2016	3	10	2016	8	1456920000	1457611200	lower body	lower body	CRAIG ANDERSON	1	369	NA	NA	NA
"2638"	Mar 10, 2016	Missed 5 games (undisclosed).	DEREK	MACKENZIE	FLORIDA	PANTHERS	5	TRUE	undisclosed	FALSE	2577	0	2	28	2016	3	10	2016	11	1456660800	1457611200	undisclosed	undisclosed	DEREK MACKENZIE	1	4	NA	NA	NA
"2639"	Mar 10, 2017	Missed 10 games (undisclosed).	BENOIT	POULIOT	BUFFALO	SABRES	10	TRUE	undisclosed	FALSE	3360	0	2	14	2017	3	10	2017	24	1487073600	1489147200	undisclosed	undisclosed	BENOIT POULIOT	1	NA	NA	NA	NA
"2640"	Mar 10, 2017	Missed 2 games (illness).	MATT	DUMBA	MINNESOTA	WILD	2	TRUE	illness	FALSE	3891	0	3	07	2017	3	10	2017	3	1488888000	1489147200	cold/virus	illness	MATT DUMBA	1	NA	NA	NA	NA
"2641"	Mar 10, 2017	Missed 2 games (upper body injury).	KRIS	RUSSELL	EDMONTON	OILERS	2	TRUE	upper body injury	FALSE	2485	0	3	04	2017	3	10	2017	6	1488628800	1489147200	upper body	upper body	KRIS RUSSELL	1	352	NA	NA	NA
"2642"	Mar 10, 2017	Missed 6 games (lower body injury).	JOHN	GIBSON	ANAHEIM	DUCKS	6	TRUE	lower body injury	FALSE	1147	0	2	22	2017	3	10	2017	16	1487764800	1489147200	lower body	lower body	JOHN GIBSON	1	2	NA	NA	NA
"2643"	Mar 11, 2008	Missed 1 game (virus).	TOMAS	PLEKANEC	TORONTO	MAPLELEAFS	1	TRUE	virus	FALSE	2344	0	3	09	2008	3	11	2008	2	1205064000	1205236800	cold/virus	illness	TOMAS PLEKANEC	1	969	NA	NA	NA
"2644"	Mar 11, 2010	Missed 1 game (facial injury).	BLAKE	COMEAU	COLORADO	AVALANCHE	1	TRUE	facial injury	FALSE	18	0	3	09	2010	3	11	2010	2	1268136000	1268308800	face	head/neck/face	BLAKE COMEAU	1	28	NA	NA	NA
"2645"	Mar 11, 2010	Missed 1 game (leg injury).	CAL	CLUTTERBUCK	NEW YORK	ISLANDERS	1	TRUE	leg injury	FALSE	1590	0	3	09	2010	3	11	2010	2	1268136000	1268308800	leg	leg	CAL CLUTTERBUCK	1	295	NA	NA	NA
"2646"	Mar 11, 2010	Missed 1 game (lower body injury).	ZDENO	CHARA	BOSTON	BRUINS	1	TRUE	lower body injury	FALSE	529	0	3	09	2010	3	11	2010	2	1268136000	1268308800	lower body	lower body	ZDENO CHARA	1	401	NA	NA	NA
"2647"	Mar 11, 2011	Missed 1 game (lower body injury).	DUSTIN	BYFUGLIEN	WINNIPEG	JETS	1	TRUE	lower body injury	FALSE	1849	0	3	09	2011	3	11	2011	2	1299672000	1299844800	lower body	lower body	DUSTIN BYFUGLIEN	1	291	NA	NA	NA
"2648"	Mar 11, 2012	Missed 1 game (flu).	JARED	SPURGEON	MINNESOTA	WILD	1	TRUE	flu	FALSE	3966	0	3	08	2012	3	11	2012	3	1331208000	1331467200	cold/virus	illness	JARED SPURGEON	1	13	NA	NA	NA
"2649"	Mar 11, 2012	Missed 1 game (sinus).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	1	TRUE	sinus	FALSE	235	0	3	08	2012	3	11	2012	3	1331208000	1331467200	cold/virus	illness	BRANDON DUBINSKY	1	48	NA	NA	NA
"2650"	Mar 11, 2012	Missed 3 games (lower body injury).	DERYK	ENGELLAND	VEGAS	GOLDENKNIGHTS	3	TRUE	lower body injury	FALSE	1364	0	3	05	2012	3	11	2012	6	1330948800	1331467200	lower body	lower body	DERYK ENGELLAND	1	948	NA	NA	NA
"2651"	Mar 11, 2016	Missed 1 game (illness).	ANTON	STRALMAN	TAMPA BAY	LIGHTNING	1	TRUE	illness	FALSE	2257	0	3	08	2016	3	11	2016	3	1457438400	1457697600	cold/virus	illness	ANTON STRALMAN	1	14	NA	NA	NA
"2652"	Mar 11, 2016	Missed 1 game (illness).	DEVAN	DUBNYK	MINNESOTA	WILD	1	TRUE	illness	FALSE	3888	0	3	10	2016	3	11	2016	1	1457611200	1457697600	cold/virus	illness	DEVAN DUBNYK	1	643	NA	NA	NA
"2653"	Mar 11, 2016	Missed 1 game (lower body injury).	DERYK	ENGELLAND	VEGAS	GOLDENKNIGHTS	1	TRUE	lower body injury	FALSE	1367	0	3	09	2016	3	11	2016	2	1457524800	1457697600	lower body	lower body	DERYK ENGELLAND	1	630	NA	NA	NA
"2654"	Mar 11, 2016	Missed 17 games (lower body injury).	ERIC	FEHR	SAN JOSE	SHARKS	17	TRUE	lower body injury	FALSE	3581	0	2	04	2016	3	11	2016	36	1454587200	1457697600	lower body	lower body	ERIC FEHR	1	54	NA	NA	NA
"2655"	Mar 11, 2016	Missed 2 games (back injury).	MARC	STAAL	NEW YORK	RANGERS	2	TRUE	back injury	FALSE	3032	0	3	06	2016	3	11	2016	5	1457265600	1457697600	back	mid body	MARC STAAL	1	299	NA	NA	NA
"2656"	Mar 11, 2016	Missed 2 games (lower body injury).	BRAYDON	COBURN	TAMPA BAY	LIGHTNING	2	TRUE	lower body injury	FALSE	2140	0	3	07	2016	3	11	2016	4	1457352000	1457697600	lower body	lower body	BRAYDON COBURN	1	302	NA	NA	NA
"2657"	Mar 11, 2016	Missed 2 games (undisclosed).	CARL	HAGELIN	PITTSBURGH	PENGUINS	2	TRUE	undisclosed	FALSE	2674	0	3	06	2016	3	11	2016	5	1457265600	1457697600	undisclosed	undisclosed	CARL HAGELIN	1	332	NA	NA	NA
"2658"	Mar 11, 2017	Missed 1 game (knee injury).	KEITH	KINKAID	NEW JERSEY	DEVILS	1	TRUE	knee injury	FALSE	1751	0	3	09	2017	3	11	2017	2	1489060800	1489233600	knee	leg	KEITH KINKAID	1	316	NA	NA	NA
"2659"	Mar 11, 2017	Missed 1 game (lower body injury).	RYAN	ELLIS	NASHVILLE	PREDATORS	1	TRUE	lower body injury	FALSE	2842	0	3	09	2017	3	11	2017	2	1489060800	1489233600	lower body	lower body	RYAN ELLIS	1	26	NA	NA	NA
"2660"	Mar 11, 2017	Missed 2 games (lower body injury).	RYAN	MURRAY	COLUMBUS	BLUEJACKETS	2	TRUE	lower body injury	FALSE	295	0	3	07	2017	3	11	2017	4	1488888000	1489233600	lower body	lower body	RYAN MURRAY	1	1	NA	NA	NA
"2661"	Mar 12, 2004	Missed 1 game (muscle strain).	HENRIK	SEDIN	VANCOUVER	CANUCKS	1	TRUE	muscle strain	FALSE	843	0	3	10	2004	3	12	2004	2	1078920000	1079092800	muscle	other	HENRIK SEDIN	1	1	NA	NA	NA
"2662"	Mar 12, 2009	Missed 1 game (flu).	PEKKA	RINNE	NASHVILLE	PREDATORS	1	TRUE	flu	FALSE	2923	0	3	10	2009	3	12	2009	2	1236686400	1236859200	cold/virus	illness	PEKKA RINNE	0	580	NA	NA	NA
"2663"	Mar 12, 2009	Missed 16 games (left shoulder injury).	NATE	THOMPSON	LOS ANGELES	KINGS	16	TRUE	left shoulder injury	FALSE	2086	0	2	07	2009	3	12	2009	33	1234008000	1236859200	shoulder	upper body	NATE THOMPSON	1	292	NA	NA	NA
"2664"	Mar 12, 2010	Missed 28 games (broken right leg).	JUSTIN	WILLIAMS	CAROLINA	HURRICANES	28	TRUE	broken right leg	FALSE	1537	0	12	27	2009	3	12	2010	75	1261915200	1268395200	leg	leg	JUSTIN WILLIAMS	1	377	NA	NA	NA
"2665"	Mar 12, 2012	Missed 1 game (lower body injury).	DAVID	DESHARNAIS	NA	NA	1	TRUE	lower body injury	FALSE	4006	0	3	10	2012	3	12	2012	2	1331380800	1331553600	lower body	lower body	DAVID DESHARNAIS	1	673	NA	NA	NA
"2666"	Mar 12, 2012	Missed 1 game (upper body injury).	THOMAS	VANEK	COLUMBUS	BLUEJACKETS	1	TRUE	upper body injury	FALSE	314	0	3	10	2012	3	12	2012	2	1331380800	1331553600	upper body	upper body	THOMAS VANEK	1	321	NA	NA	NA
"2667"	Mar 12, 2013	Missed 11 games (knee injury).	BRANDON	DUBINSKY	COLUMBUS	BLUEJACKETS	11	TRUE	knee injury	FALSE	237	0	2	18	2013	3	12	2013	22	1361188800	1363089600	knee	leg	BRANDON DUBINSKY	1	10	NA	NA	NA
"2668"	Mar 12, 2013	Missed 7 games (lower body injury).	BRENT	BURNS	SAN JOSE	SHARKS	7	TRUE	lower body injury	FALSE	3541	0	2	26	2013	3	12	2013	14	1361880000	1363089600	lower body	lower body	BRENT BURNS	1	223	NA	NA	NA
"2669"	Mar 12, 2014	Missed 1 game (lower body injury).	LUCA	SBISA	VEGAS	GOLDENKNIGHTS	1	TRUE	lower body injury	FALSE	1440	0	3	10	2014	3	12	2014	2	1394452800	1394625600	lower body	lower body	LUCA SBISA	1	28	NA	NA	NA
"2670"	Mar 12, 2014	Missed 3 games (facial injury).	CHRIS	THORBURN	ST. LOUIS	BLUES	3	TRUE	facial injury	FALSE	459	0	3	06	2014	3	12	2014	6	1394107200	1394625600	face	head/neck/face	CHRIS THORBURN	1	3	NA	NA	NA
"2671"	Mar 12, 2014	Missed 4 games (arm injury).	MATHIEU	PERREAULT	WINNIPEG	JETS	4	TRUE	arm injury	FALSE	1947	0	3	02	2014	3	12	2014	10	1393761600	1394625600	arm	arm/hand	MATHIEU PERREAULT	1	46	NA	NA	NA
"2672"	Mar 12, 2015	Missed 1 game (groin).	SEMYON	VARLAMOV	COLORADO	AVALANCHE	1	TRUE	groin	FALSE	80	0	3	10	2015	3	12	2015	2	1425988800	1426161600	groin	lower body	SEMYON VARLAMOV	1	244	NA	NA	NA
"2673"	Mar 12, 2015	Missed 1 game (illness).	JASON	DEMERS	ARIZONA	COYOTES	1	TRUE	illness	FALSE	991	0	3	10	2015	3	12	2015	2	1425988800	1426161600	cold/virus	illness	JASON DEMERS	1	257	NA	NA	NA
